rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating,have_coherence
12248,2005-08-18 03:53:18,2005-08-22 04:53:18,SLONE,1,Lethbridge,INNOCENT USUAL,3,4.99,26.99,PG-13,True
12249,2005-08-18 03:53:34,2005-08-21 01:14:34,MASON,2,Woodridge,SHANGHAI TYCOON,7,2.99,20.99,PG,True
12250,2005-08-18 03:57:29,2005-08-22 23:05:29,SMITH,2,Woodridge,DALMATIONS SWEDEN,4,0.99,25.99,PG,True
12251,2005-08-18 03:59:02,2005-08-19 02:38:02,GRAVES,1,Lethbridge,PEAK FOREVER,7,4.99,25.99,PG,True
12252,2005-08-18 03:59:51,2005-08-25 08:54:51,FRALEY,1,Lethbridge,ANGELS LIFE,3,2.99,15.99,G,True
12253,2005-08-18 04:00:50,2005-08-19 04:43:50,CULP,2,Woodridge,CARRIE BUNCH,7,0.99,20.99,PG,True
12254,2005-08-18 04:05:29,2005-08-23 04:17:29,DAVIS,2,Woodridge,NOON PAPI,5,2.99,12.99,G,True
12255,2005-08-18 04:07:20,2005-08-21 22:19:20,HERRERA,1,Lethbridge,INCH JET,6,4.99,18.99,NC-17,True
12256,2005-08-18 04:09:39,2005-08-22 01:53:39,BURLESON,2,Woodridge,PACKER MADIGAN,3,0.99,20.99,PG-13,True
12257,2005-08-18 04:11:03,2005-08-25 01:20:03,PATTERSON,1,Lethbridge,BEAST HUNCHBACK,3,4.99,22.99,R,True
12258,2005-08-18 04:11:13,2005-08-21 23:40:13,JENKINS,2,Woodridge,NORTH TEQUILA,4,4.99,9.99,NC-17,True
12259,2005-08-18 04:14:35,2005-08-18 22:30:35,ISBELL,1,Lethbridge,OPERATION OPERATION,7,2.99,23.99,G,True
12260,2005-08-18 04:15:43,2005-08-26 23:31:43,DANIELS,2,Woodridge,EYES DRIVING,4,2.99,13.99,PG-13,True
12261,2005-08-18 04:16:06,2005-08-27 08:04:06,TOBIAS,1,Lethbridge,THIN SAGEBRUSH,5,4.99,9.99,PG-13,True
12262,2005-08-18 04:16:15,2005-08-20 09:16:15,WEBB,2,Woodridge,CAUSE DATE,3,2.99,16.99,R,True
12263,2005-08-18 04:16:18,2005-08-21 07:22:18,HICKS,1,Lethbridge,TENENBAUMS COMMAND,4,0.99,24.99,PG-13,True
12264,2005-08-18 04:17:33,2005-08-26 08:07:33,PATTERSON,2,Woodridge,PHILADELPHIA WIFE,7,4.99,16.99,PG-13,True
12265,2005-08-18 04:22:01,2005-08-20 03:22:01,MORENO,2,Woodridge,CANDLES GRAPES,6,4.99,20.99,NC-17,True
12266,2005-08-18 04:22:31,2005-08-19 04:25:31,DELOACH,2,Woodridge,JADE BUNCH,6,2.99,21.99,PG-13,True
12267,2005-08-18 04:24:30,2005-08-26 03:01:30,MORRELL,2,Woodridge,CHICAGO NORTH,6,4.99,11.99,PG-13,True
12268,2005-08-18 04:26:54,2005-08-23 06:40:54,NELSON,1,Lethbridge,AMADEUS HOLY,6,0.99,20.99,PG,True
12269,2005-08-18 04:27:54,2005-08-25 07:03:54,BOX,1,Lethbridge,CLOSER BANG,5,4.99,12.99,R,True
12270,2005-08-18 04:32:05,2005-08-21 01:37:05,WEAVER,1,Lethbridge,LOVELY JINGLE,3,2.99,18.99,PG,True
12271,2005-08-18 04:33:11,2005-08-20 23:10:11,SAUER,1,Lethbridge,STING PERSONAL,3,4.99,9.99,NC-17,True
12272,2005-08-18 04:39:10,2005-08-24 09:41:10,HARRIS,2,Woodridge,HOMICIDE PEACH,6,2.99,21.99,PG-13,True
12273,2005-08-18 04:40:50,2005-08-25 01:44:50,FRANCISCO,1,Lethbridge,SEARCHERS WAIT,3,2.99,22.99,NC-17,True
12274,2005-08-18 04:41:47,2005-08-27 07:00:47,PARKER,1,Lethbridge,BEAR GRACELAND,4,2.99,20.99,R,True
12275,2005-08-18 04:42:02,2005-08-25 00:50:02,RHOADS,2,Woodridge,FLATLINERS KILLER,5,2.99,20.99,G,True
12276,2005-08-18 04:43:22,2005-08-22 01:49:22,SCHRADER,1,Lethbridge,WOLVES DESIRE,7,0.99,13.99,NC-17,True
12277,2006-02-14 15:16:03,2005-08-01 19:45:29,HILL,1,Lethbridge,BOULEVARD MOB,3,0.99,11.99,R,False
12278,2005-08-18 04:46:45,2005-08-24 08:59:45,WATTS,2,Woodridge,PURE RUNNER,3,2.99,20.99,NC-17,True
12279,2005-08-18 04:47:30,2005-08-19 09:47:30,HAWKS,2,Woodridge,TRAFFIC HOBBIT,5,4.99,13.99,G,True
12280,2005-08-18 04:49:27,2005-08-21 03:39:27,CAMPBELL,2,Woodridge,TEEN APOLLO,3,4.99,25.99,G,True
12281,2005-08-18 04:50:32,2005-08-21 00:14:32,ESTEP,1,Lethbridge,ZORRO ARK,3,4.99,18.99,NC-17,True
12282,2005-08-18 04:54:20,2005-08-23 05:28:20,RAY,1,Lethbridge,SHOW LORD,3,4.99,24.99,PG-13,True
12283,2005-08-18 04:54:25,2005-08-23 04:02:25,WELCH,2,Woodridge,CASPER DRAGONFLY,3,4.99,16.99,PG-13,True
12284,2005-08-18 04:55:49,2005-08-22 08:45:49,ROBERTSON,1,Lethbridge,PREJUDICE OLEANDER,6,4.99,15.99,PG-13,True
12285,2005-08-18 04:56:43,2005-08-19 23:32:43,BANKS,1,Lethbridge,SEABISCUIT PUNK,6,2.99,28.99,NC-17,True
12286,2005-08-18 04:57:59,2005-08-18 23:20:59,SCOTT,1,Lethbridge,SNATCHERS MONTEZUMA,4,2.99,14.99,PG-13,True
12287,2005-08-18 04:58:06,2005-08-24 00:06:06,MORALES,1,Lethbridge,JERK PAYCHECK,3,2.99,13.99,NC-17,True
12288,2005-08-18 05:01:20,2005-08-25 09:51:20,GUAJARDO,1,Lethbridge,WASTELAND DIVINE,7,2.99,18.99,PG,True
12289,2005-08-18 05:05:28,2005-08-26 09:02:28,OGLESBY,1,Lethbridge,BRIGHT ENCOUNTERS,4,4.99,12.99,PG-13,True
12290,2005-08-18 05:08:03,2005-08-23 08:10:03,SUTTON,2,Woodridge,TITANIC BOONDOCK,3,4.99,18.99,R,True
12291,2005-08-18 05:08:37,2005-08-23 09:01:37,BROOKS,1,Lethbridge,USUAL UNTOUCHABLES,5,4.99,21.99,PG-13,True
12292,2005-08-18 05:08:54,2005-08-27 02:51:54,BELL,1,Lethbridge,FEVER EMPIRE,5,4.99,20.99,R,True
12293,2005-08-18 05:13:36,2005-08-25 04:00:36,TROUTMAN,2,Woodridge,CHAMBER ITALIAN,7,4.99,20.99,NC-17,True
12294,2005-08-18 05:14:44,2005-08-27 01:32:44,JONES,1,Lethbridge,MADIGAN DORADO,5,4.99,20.99,R,True
12295,2005-08-18 05:15:46,2005-08-26 02:23:46,RENNER,1,Lethbridge,GLEAMING JAWBREAKER,5,2.99,25.99,NC-17,True
12296,2005-08-18 05:16:28,2005-08-22 10:32:28,FLEMING,1,Lethbridge,IMAGE PRINCESS,3,2.99,17.99,PG-13,True
12297,2005-08-18 05:19:57,2005-08-21 00:53:57,QUIGLEY,2,Woodridge,CURTAIN VIDEOTAPE,7,0.99,27.99,PG-13,True
12298,2005-08-18 05:30:31,2005-08-27 07:33:31,CAMPBELL,2,Woodridge,CURTAIN VIDEOTAPE,7,0.99,20.99,PG-13,True
12299,2005-08-18 05:32:32,2005-08-22 08:14:32,CARROLL,1,Lethbridge,CUPBOARD SINNERS,4,2.99,29.99,R,True
12300,2005-08-18 05:36:14,2005-08-25 00:20:14,ASHER,2,Woodridge,QUEEN LUKE,5,4.99,22.99,PG,True
12301,2005-08-18 05:36:20,2005-08-23 03:15:20,BAUGH,1,Lethbridge,KILLER INNOCENT,7,2.99,11.99,PG-13,True
12302,2005-08-18 05:41:39,2005-08-22 06:02:39,TROUTMAN,1,Lethbridge,COMA HEAD,6,4.99,10.99,NC-17,True
12303,2005-08-18 05:43:22,2005-08-27 08:54:22,DAY,1,Lethbridge,GASLIGHT CRUSADE,4,2.99,10.99,PG,True
12304,2005-08-18 05:44:29,2005-08-24 04:31:29,STANLEY,1,Lethbridge,FANTASY TROOPERS,6,0.99,27.99,PG-13,True
12305,2005-08-18 05:46:29,2005-08-22 11:14:29,JUNG,2,Woodridge,WILLOW TRACY,6,2.99,22.99,R,True
12306,2005-08-18 05:47:55,2005-08-21 01:56:55,WINDHAM,2,Woodridge,STEEL SANTA,4,4.99,15.99,NC-17,True
12307,2005-08-18 05:48:23,2005-08-26 02:32:23,RILEY,2,Woodridge,MODEL FISH,4,4.99,11.99,NC-17,True
12308,2005-08-18 05:48:53,2005-08-22 09:03:53,GARDINER,1,Lethbridge,NOVOCAINE FLIGHT,4,0.99,11.99,G,True
12309,2005-08-18 05:58:40,2005-08-20 02:20:40,MOORE,2,Woodridge,COLOR PHILADELPHIA,6,2.99,19.99,G,True
12310,2005-08-18 06:02:34,2005-08-24 01:08:34,HOLM,1,Lethbridge,SPY MILE,6,2.99,13.99,PG-13,True
12311,2005-08-18 06:07:00,2005-08-21 07:54:00,MONTGOMERY,1,Lethbridge,GLASS DYING,4,0.99,24.99,G,True
12312,2005-08-18 06:07:26,2005-08-21 02:07:26,HARPER,2,Woodridge,ALLEY EVOLUTION,6,2.99,23.99,NC-17,True
12313,2005-08-18 06:07:31,2005-08-27 00:20:31,CUNNINGHAM,1,Lethbridge,HYSTERICAL GRAIL,5,4.99,19.99,PG,True
12314,2005-08-18 06:10:02,2005-08-25 02:48:02,WILES,2,Woodridge,JASON TRAP,5,2.99,9.99,NC-17,True
12315,2005-08-18 06:15:06,2005-08-24 07:45:06,LARUE,1,Lethbridge,HUMAN GRAFFITI,3,2.99,22.99,NC-17,True
12316,2005-08-18 06:16:09,2005-08-27 05:54:09,GONZALES,1,Lethbridge,VIETNAM SMOOCHY,7,0.99,27.99,PG-13,True
12317,2005-08-18 06:17:06,2005-08-22 08:56:06,EASTER,2,Woodridge,ALTER VICTORY,6,0.99,27.99,PG-13,True
12318,2005-08-18 06:21:56,2005-08-27 06:07:56,QUALLS,2,Woodridge,SLING LUKE,5,0.99,20.99,R,True
12319,2005-08-18 06:26:45,2005-08-23 01:35:45,ARCE,2,Woodridge,DESIRE ALIEN,7,2.99,20.99,NC-17,True
12320,2005-08-18 06:26:51,2005-08-20 04:00:51,WADE,1,Lethbridge,RANGE MOONWALKER,3,4.99,25.99,PG,True
12321,2005-08-18 06:27:05,2005-08-24 02:26:05,JENNINGS,2,Woodridge,CAMELOT VACATION,3,0.99,26.99,NC-17,True
12322,2005-08-18 06:35:28,2005-08-23 07:34:28,SCHWARZ,1,Lethbridge,UNCUT SUICIDES,7,2.99,29.99,PG-13,True
12323,2005-08-18 06:36:22,2005-08-26 11:36:22,MARK,2,Woodridge,TITANS JERK,4,4.99,20.99,PG,True
12324,2005-08-18 06:38:20,2005-08-20 02:28:20,MORRISON,2,Woodridge,LOSE INCH,3,0.99,18.99,R,True
12325,2005-08-18 06:41:30,2005-08-26 02:49:30,SCROGGINS,1,Lethbridge,HARPER DYING,3,0.99,15.99,G,True
12326,2005-08-18 06:41:59,2005-08-19 10:16:59,ELLIS,1,Lethbridge,HAWK CHILL,5,0.99,12.99,PG-13,True
12327,2005-08-18 06:43:22,2005-08-25 10:50:22,BYRD,1,Lethbridge,LONELY ELEPHANT,3,2.99,12.99,G,True
12328,2005-08-18 06:43:56,2005-08-23 10:19:56,BENNETT,1,Lethbridge,FACTORY DRAGON,4,0.99,9.99,PG-13,True
12329,2005-08-18 06:44:30,2005-08-25 04:05:30,SCHRADER,2,Woodridge,POCUS PULP,6,0.99,15.99,NC-17,True
12330,2005-08-18 06:46:33,2005-08-26 11:35:33,STANFIELD,1,Lethbridge,CUPBOARD SINNERS,4,2.99,29.99,PG-13,True
12331,2005-08-18 06:47:19,2005-08-25 05:51:19,CHAPA,1,Lethbridge,YOUTH KICK,4,0.99,14.99,NC-17,True
12332,2005-08-18 06:51:05,2005-08-20 04:28:05,LYNCH,1,Lethbridge,CHAPLIN LICENSE,7,2.99,26.99,NC-17,True
12333,2005-08-18 06:51:39,2005-08-21 01:44:39,GARCIA,1,Lethbridge,WAIT CIDER,3,0.99,9.99,PG-13,True
12334,2005-08-18 06:52:36,2005-08-25 12:06:36,DUNN,2,Woodridge,MIGHTY LUCK,7,2.99,13.99,PG,True
12335,2005-08-18 06:59:15,2005-08-20 06:47:15,DANIELS,2,Woodridge,MUSCLE BRIGHT,7,2.99,23.99,G,True
12336,2005-08-18 06:59:41,2005-08-23 01:36:41,SANDERS,1,Lethbridge,MADNESS ATTACKS,4,0.99,14.99,PG-13,True
12337,2005-08-18 07:02:24,2005-08-20 10:11:24,MCDONALD,2,Woodridge,TUXEDO MILE,3,2.99,24.99,R,True
12338,2005-08-18 07:04:24,2005-08-19 08:36:24,MURRELL,1,Lethbridge,BEAUTY GREASE,5,4.99,28.99,G,True
12339,2005-08-18 07:05:06,2005-08-19 02:27:06,TRUONG,2,Woodridge,GARDEN ISLAND,3,4.99,21.99,G,True
12340,2005-08-18 07:07:01,2005-08-20 05:06:01,ROMERO,1,Lethbridge,SECRETS PARADISE,3,4.99,24.99,G,True
12341,2005-08-18 07:09:27,2005-08-21 03:44:27,GRANT,1,Lethbridge,ANNIE IDENTITY,3,0.99,15.99,G,True
12342,2005-08-18 07:12:46,2005-08-21 07:44:46,RICHARDSON,2,Woodridge,FERRIS MOTHER,3,2.99,13.99,PG,True
12343,2005-08-18 07:15:13,2005-08-27 11:07:13,RHOADS,2,Woodridge,BRINGING HYSTERICAL,7,2.99,14.99,PG-13,True
12344,2005-08-18 07:15:19,2005-08-24 04:58:19,WALTERS,1,Lethbridge,SLEEPING SUSPECTS,7,4.99,13.99,PG-13,True
12345,2005-08-18 07:16:58,2005-08-25 05:50:58,TURNER,2,Woodridge,LEATHERNECKS DWARFS,6,2.99,20.99,PG-13,True
12346,2005-08-18 07:17:55,2005-08-21 11:35:55,TERRY,1,Lethbridge,EAGLES PANKY,4,4.99,14.99,NC-17,True
12347,2005-08-18 07:18:10,2005-08-19 05:49:10,GRESHAM,2,Woodridge,GUNFIGHT MOON,5,0.99,16.99,NC-17,True
12348,2005-08-18 07:21:47,2005-08-25 04:41:47,FOX,1,Lethbridge,BREAKING HOME,4,2.99,21.99,PG-13,True
12349,2005-08-18 07:23:42,2005-08-19 04:25:42,NOLAND,1,Lethbridge,TROJAN TOMORROW,3,2.99,9.99,PG,True
12350,2005-08-18 07:29:46,2005-08-21 12:50:46,WILLIS,2,Woodridge,EXPECATIONS NATURAL,5,4.99,26.99,PG-13,True
12351,2005-08-18 07:32:12,2005-08-24 04:29:12,BRYANT,1,Lethbridge,KISS GLORY,5,4.99,11.99,PG-13,True
12352,2006-02-14 15:16:03,2005-08-01 19:45:29,KNIGHT,2,Woodridge,CHASING FIGHT,7,4.99,21.99,PG,False
12353,2005-08-18 07:33:08,2005-08-21 03:42:08,REYES,2,Woodridge,GANGS PRIDE,4,2.99,27.99,PG-13,True
12354,2005-08-18 07:34:07,2005-08-26 05:56:07,OUTLAW,2,Woodridge,OPUS ICE,5,4.99,21.99,PG-13,True
12355,2005-08-18 07:36:23,2005-08-20 08:59:23,MILNER,2,Woodridge,TOMATOES HELLFIGHTERS,6,0.99,20.99,PG,True
12356,2005-08-18 07:37:05,2005-08-24 10:49:05,GUILLEN,1,Lethbridge,CABIN FLASH,4,0.99,25.99,NC-17,True
12357,2005-08-18 07:40:52,2005-08-22 02:51:52,MARTINEZ,2,Woodridge,ARACHNOPHOBIA ROLLERCOASTER,4,2.99,24.99,PG-13,True
12358,2005-08-18 07:41:43,2005-08-20 03:46:43,MARTIN,1,Lethbridge,CALENDAR GUNFIGHT,4,4.99,22.99,NC-17,True
12359,2005-08-18 07:44:05,2005-08-19 02:26:05,YOUNG,1,Lethbridge,TRANSLATION SUMMER,4,0.99,10.99,PG-13,True
12360,2005-08-18 07:46:35,2005-08-26 12:01:35,FREEMAN,1,Lethbridge,DANCING FEVER,6,0.99,25.99,G,True
12361,2005-08-18 07:47:31,2005-08-22 12:08:31,FOWLER,1,Lethbridge,FICTION CHRISTMAS,4,0.99,14.99,PG,True
12362,2005-08-18 07:48:05,2005-08-20 05:16:05,GOOCH,2,Woodridge,POLISH BROOKLYN,6,0.99,12.99,PG,True
12363,2005-08-18 07:52:49,2005-08-26 03:20:49,BRADLEY,2,Woodridge,SABRINA MIDNIGHT,5,4.99,11.99,PG,True
12364,2005-08-18 07:55:09,2005-08-19 05:29:09,PERRY,2,Woodridge,ROSES TREASURE,5,4.99,23.99,PG-13,True
12365,2005-08-18 07:55:09,2005-08-24 05:42:09,SATTERFIELD,2,Woodridge,VOICE PEACH,6,0.99,22.99,PG-13,True
12366,2005-08-18 07:55:14,2005-08-22 06:12:14,HARRISON,1,Lethbridge,SPLASH GUMP,5,0.99,16.99,PG,True
12367,2005-08-18 07:57:14,2005-08-27 07:07:14,MILLER,2,Woodridge,HANGING DEEP,5,4.99,20.99,G,True
12368,2005-08-18 07:57:38,2005-08-25 05:49:38,DOUGLASS,2,Woodridge,SPICE SORORITY,5,4.99,20.99,PG-13,True
12369,2005-08-18 07:57:43,2005-08-26 09:36:43,JORDON,2,Woodridge,BUNCH MINDS,4,2.99,13.99,G,True
12370,2005-08-18 07:57:47,2005-08-22 11:32:47,BARCLAY,1,Lethbridge,ROBBERS JOON,7,2.99,26.99,PG-13,True
12371,2005-08-18 08:02:46,2005-08-19 02:50:46,REA,2,Woodridge,CHANCE RESURRECTION,3,2.99,22.99,R,True
12372,2005-08-18 08:04:35,2005-08-27 08:13:35,HICKS,1,Lethbridge,PANKY SUBMARINE,4,4.99,19.99,G,True
12373,2005-08-18 08:07:25,2005-08-27 03:41:25,GOOCH,1,Lethbridge,COMMAND DARLING,5,4.99,28.99,PG-13,True
12374,2005-08-18 08:07:45,2005-08-26 10:42:45,KELLY,1,Lethbridge,DARES PLUTO,7,2.99,16.99,PG-13,True
12375,2005-08-18 08:20:08,2005-08-21 08:50:08,SCHWARZ,1,Lethbridge,SCARFACE BANG,3,4.99,11.99,PG-13,True
12376,2005-08-18 08:20:29,2005-08-20 13:20:29,GIBSON,2,Woodridge,CRANES RESERVOIR,5,2.99,12.99,NC-17,True
12377,2005-08-18 08:26:05,2005-08-23 02:51:05,WRIGHT,1,Lethbridge,YOUNG LANGUAGE,6,0.99,9.99,G,True
12378,2005-08-18 08:26:13,2005-08-19 07:21:13,HERRERA,2,Woodridge,WEDDING APOLLO,3,0.99,20.99,PG,True
12379,2005-08-18 08:26:48,2005-08-19 10:08:48,DIAZ,2,Woodridge,NOVOCAINE FLIGHT,4,0.99,11.99,G,True
12380,2005-08-18 08:27:28,2005-08-25 02:58:28,BANKS,1,Lethbridge,ALAMO VIDEOTAPE,6,0.99,16.99,G,True
12381,2005-08-18 08:31:43,2005-08-23 12:24:43,WEAVER,2,Woodridge,SILENCE KANE,7,0.99,20.99,R,True
12382,2005-08-18 08:32:33,2005-08-26 03:45:33,MENA,1,Lethbridge,PELICAN COMFORTS,4,4.99,17.99,PG,True
12383,2005-08-18 08:36:03,2005-08-23 03:30:03,BATES,1,Lethbridge,GILMORE BOILED,5,0.99,29.99,R,True
12384,2005-08-18 08:36:58,2005-08-23 05:08:58,ELLIOTT,2,Woodridge,MARS ROMAN,6,0.99,21.99,PG-13,True
12385,2005-08-18 08:39:33,2005-08-21 14:22:33,RICE,1,Lethbridge,POND SEATTLE,7,2.99,25.99,PG-13,True
12386,2005-08-18 08:45:57,2005-08-24 04:50:57,FRANKLIN,2,Woodridge,RESURRECTION SILVERADO,6,0.99,20.99,PG,True
12387,2005-08-18 08:46:24,2005-08-21 02:56:24,ASHCRAFT,1,Lethbridge,SHIP WONDERLAND,5,2.99,15.99,R,True
12388,2005-08-18 08:48:09,2005-08-26 09:05:09,LOMBARDI,1,Lethbridge,TALENTED HOMICIDE,6,0.99,9.99,PG,True
12389,2005-08-18 08:48:36,2005-08-22 08:59:36,BROTHERS,1,Lethbridge,HEAVYWEIGHTS BEAST,6,4.99,25.99,G,True
12390,2005-08-18 08:51:42,2005-08-23 13:06:42,FORTNER,1,Lethbridge,SHINING ROSES,4,0.99,12.99,G,True
12391,2005-08-18 08:52:53,2005-08-22 12:15:53,JOY,1,Woodridge,FORRESTER COMANCHEROS,7,4.99,22.99,NC-17,True
12392,2005-08-18 08:57:58,2005-08-25 05:20:58,FISHER,2,Woodridge,MONSOON CAUSE,6,4.99,20.99,PG,True
12393,2005-08-18 09:02:41,2005-08-26 12:47:41,SHANKS,2,Woodridge,LOSE INCH,3,0.99,18.99,R,True
12394,2005-08-18 09:05:15,2005-08-23 11:10:15,SHELLEY,1,Lethbridge,SHIP WONDERLAND,5,2.99,15.99,R,True
12395,2005-08-18 09:06:30,2005-08-21 12:09:30,WINDHAM,1,Lethbridge,HUNCHBACK IMPOSSIBLE,4,4.99,28.99,PG-13,True
12396,2005-08-18 09:11:23,2005-08-26 05:35:23,CARTER,1,Lethbridge,SHOW LORD,3,4.99,24.99,PG-13,True
12397,2005-08-18 09:12:52,2005-08-27 10:44:52,POULIN,2,Woodridge,HEAD STRANGER,4,4.99,28.99,R,True
12398,2005-08-18 09:13:24,2005-08-27 14:58:24,SCHULER,2,Woodridge,UNFAITHFUL KILL,7,2.99,12.99,R,True
12399,2005-08-18 09:13:42,2005-08-27 11:44:42,SALISBURY,2,Woodridge,SUIT WALLS,3,4.99,12.99,R,True
12400,2005-08-18 09:19:12,2005-08-26 06:52:12,TAYLOR,1,Lethbridge,GROOVE FICTION,6,0.99,13.99,NC-17,True
12401,2005-08-18 09:20:51,2005-08-21 05:50:51,HITE,1,Lethbridge,VICTORY ACADEMY,6,0.99,19.99,PG-13,True
12402,2005-08-18 09:27:34,2005-08-25 13:10:34,FREEMAN,2,Woodridge,BONNIE HOLOCAUST,4,0.99,29.99,G,True
12403,2005-08-18 09:31:05,2005-08-23 09:54:05,COLBY,2,Woodridge,INNOCENT USUAL,3,4.99,26.99,PG-13,True
12404,2005-08-18 09:36:34,2005-08-23 10:12:34,MARTINO,1,Lethbridge,DORADO NOTTING,5,4.99,26.99,NC-17,True
12405,2005-08-18 09:37:30,2005-08-27 13:11:30,HERRERA,1,Lethbridge,BALLOON HOMEWARD,5,2.99,10.99,PG-13,True
12406,2005-08-18 09:38:02,2005-08-22 12:56:02,EASTER,1,Lethbridge,WAGON JAWS,7,2.99,17.99,PG,True
12407,2005-08-18 09:39:26,2005-08-24 05:19:26,ALVAREZ,2,Woodridge,BOOGIE AMELIE,6,4.99,11.99,R,True
12408,2005-08-18 09:40:38,2005-08-19 04:45:38,GORDON,1,Lethbridge,LEBOWSKI SOLDIERS,6,2.99,17.99,PG-13,True
12409,2005-08-18 09:43:58,2005-08-19 15:02:58,COX,2,Woodridge,MASKED BUBBLE,6,0.99,20.99,PG-13,True
12410,2005-08-18 09:45:33,2005-08-27 08:50:33,OLIVER,2,Woodridge,HELLFIGHTERS SIERRA,3,2.99,23.99,PG,True
12411,2005-08-18 09:47:57,2005-08-21 05:54:57,BRADLEY,2,Woodridge,EFFECT GLADIATOR,6,0.99,20.99,PG,True
12412,2005-08-18 09:49:52,2005-08-23 12:32:52,SANDERS,2,Woodridge,GALAXY SWEETHEARTS,4,4.99,13.99,R,True
12413,2005-08-18 09:50:34,2005-08-23 05:57:34,HUEY,1,Lethbridge,SAMURAI LION,5,2.99,21.99,PG-13,True
12414,2005-08-18 09:50:40,2005-08-26 06:45:40,LOPEZ,1,Lethbridge,WIFE TURN,3,4.99,27.99,NC-17,True
12415,2005-08-18 09:54:01,2005-08-24 15:41:01,SKIDMORE,2,Woodridge,BOOGIE AMELIE,6,4.99,11.99,R,True
12416,2005-08-18 09:56:48,2005-08-22 12:34:48,RAPP,2,Woodridge,SPIKING ELEMENT,7,2.99,20.99,G,True
12417,2005-08-18 09:57:00,2005-08-19 08:56:00,JAMES,1,Lethbridge,SCALAWAG DUCK,6,4.99,13.99,NC-17,True
12418,2005-08-18 09:59:36,2005-08-19 11:35:36,LARSON,2,Woodridge,TRIP NEWTON,7,4.99,14.99,PG-13,True
12419,2005-08-18 10:01:48,2005-08-19 13:40:48,HENRY,2,Woodridge,PITY BOUND,5,4.99,19.99,NC-17,True
12420,2005-08-18 10:01:50,2005-08-22 08:14:50,PAINE,1,Lethbridge,BROOKLYN DESERT,7,4.99,21.99,PG-13,True
12421,2005-08-18 10:04:06,2005-08-24 08:45:06,STONE,1,Lethbridge,THIEF PELICAN,5,4.99,28.99,PG-13,True
12422,2005-08-18 10:13:12,2005-08-20 14:36:12,REA,2,Woodridge,HARRY IDAHO,5,4.99,18.99,PG-13,True
12423,2005-08-18 10:14:52,2005-08-26 13:16:52,ALLARD,2,Woodridge,DETAILS PACKER,4,4.99,17.99,R,True
12424,2005-08-18 10:16:57,2005-08-27 04:41:57,WEINER,2,Woodridge,HYSTERICAL GRAIL,5,4.99,19.99,PG,True
12425,2005-08-18 10:18:06,2005-08-27 08:16:06,SCHOFIELD,1,Lethbridge,HOURS RAGE,4,0.99,14.99,NC-17,True
12426,2005-08-18 10:24:11,2005-08-22 15:34:11,SANDERS,2,Woodridge,CONFIDENTIAL INTERVIEW,6,4.99,20.99,NC-17,True
12427,2005-08-18 10:24:17,2005-08-27 14:22:17,PURDY,1,Lethbridge,GRIT CLOCKWORK,3,0.99,21.99,PG,True
12428,2005-08-18 10:24:21,2005-08-24 05:12:21,GOMEZ,2,Woodridge,SNOWMAN ROLLERCOASTER,3,0.99,20.99,G,True
12429,2005-08-18 10:26:46,2005-08-27 13:23:46,QUIGLEY,1,Lethbridge,PARADISE SABRINA,5,2.99,12.99,PG-13,True
12430,2005-08-18 10:32:41,2005-08-22 16:16:41,AUSTIN,2,Woodridge,NEWTON LABYRINTH,4,0.99,9.99,PG,True
12431,2005-08-18 10:34:59,2005-08-22 14:42:59,FLORES,1,Lethbridge,WILLOW TRACY,6,2.99,22.99,R,True
12432,2005-08-18 10:35:13,2005-08-26 08:20:13,HOPKINS,2,Woodridge,MANCHURIAN CURTAIN,5,2.99,20.99,PG,True
12433,2005-08-18 10:37:49,2005-08-19 08:00:49,WALDROP,2,Woodridge,GROUNDHOG UNCUT,6,4.99,20.99,PG-13,True
12434,2005-08-18 10:38:08,2005-08-22 16:14:08,LINTON,1,Lethbridge,PIANIST OUTFIELD,6,0.99,25.99,NC-17,True
12435,2005-08-18 10:38:31,2005-08-26 15:18:31,DUNN,1,Lethbridge,QUEEN LUKE,5,4.99,22.99,PG,True
12436,2005-08-18 10:41:05,2005-08-23 07:36:05,OUTLAW,1,Lethbridge,SOUTH WAIT,4,2.99,21.99,R,True
12437,2005-08-18 10:42:43,2005-08-26 11:58:43,DELOACH,1,Lethbridge,TELEGRAPH VOYAGE,3,4.99,20.99,PG,True
12438,2005-08-18 10:42:52,2005-08-25 11:42:52,FOX,2,Woodridge,HUSTLER PARTY,3,4.99,22.99,NC-17,True
12439,2005-08-18 10:44:57,2005-08-22 06:51:57,NICHOLS,2,Woodridge,PURE RUNNER,3,2.99,25.99,NC-17,True
12440,2005-08-18 10:47:35,2005-08-21 11:10:35,GILLETTE,1,Lethbridge,MUSIC BOONDOCK,7,0.99,17.99,R,True
12441,2005-08-18 10:47:57,2005-08-26 07:11:57,STILL,2,Woodridge,INTRIGUE WORST,6,0.99,10.99,G,True
12442,2005-08-18 10:50:07,2005-08-21 08:06:07,CURTIS,1,Lethbridge,ALLEY EVOLUTION,6,2.99,23.99,NC-17,True
12443,2005-08-18 10:50:59,2005-08-26 07:48:59,KIM,1,Lethbridge,HYDE DOCTOR,5,2.99,11.99,PG-13,True
